guest_satisfication,host_reviews,monthly_price_factor,picture_count,price,response_rate,reviews_count,weekly_price_factor,listing_key
93,96,1.0,27,38,100,34,1.0,22341017
95,92,0.65,14,40,100,40,0.86,23961655
99,1333,0.85,21,40,100,78,0.9,17955710
92,36,1.0,12,38,100,27,0.9,22259664
95,156,0.85,68,37,100,73,0.95,2298151
94,295,1.0,13,34,100,18,0.91,29799139
96,69,0.8,36,41,100,69,0.88,17109895
96,128,0.8,28,33,100,49,0.9,19054180
97,201,0.9,29,33,98,21,1.0,29734149
100,14,0.7000000000000001,11,38,100,8,0.85,29505774
95,44,0.8,17,34,100,44,0.85,21439554
95,540,0.9,24,40,100,72,0.95,15407604
100,853,1.0,29,33,100,12,1.0,34020064
94,75,1.0,17,36,100,75,1.0,24996036
89,133,0.65,24,34,100,56,0.9,19270124
95,48,0.9,29,34,100,39,0.95,21879093
96,288,0.9,22,36,100,131,0.9,9885284
98,151,0.85,39,33,100,49,0.9,23724091
98,110,0.8,14,38,100,110,0.9,5434481
93,311,1.0,20,33,100,25,1.0,30777419
96,1333,0.85,17,40,100,89,0.9,17702208
95,42,0.8,29,36,100,35,0.9,29367518
99,86,0.8,25,36,100,33,0.9,30952852
97,302,0.9,10,34,93,90,0.9,19662761
92,779,1.0,41,41,89,120,1.0,5970141
94,2203,1.0,15,34,100,179,1.0,14499593
96,380,0.9,22,41,100,56,0.95,20501179
95,302,0.9,8,34,93,47,1.0,31100811
98,1735,1.0,17,38,100,254,0.9,17328634
98,0,0.75,23,38,0,125,0.95,19977983
98,380,0.9,25,33,100,134,0.95,6142900
98,139,0.8,23,36,100,136,0.9,8116679
97,288,0.9,28,38,100,122,0.9,14800145
99,183,0.75,28,41,100,85,1.0,20697707
93,2267,0.85,54,34,100,475,0.92,1654703
97,1735,1.0,36,45,100,339,0.9,5050386
89,207,1.0,17,47,90,115,1.0,23045672
99,604,1.0,27,42,100,160,1.0,20459809
91,84,1.0,8,47,89,52,1.0,29657681
86,2289,1.0,15,43,98,18,1.0,32863462
94,2203,1.0,28,47,100,247,1.0,7872273
92,1419,0.85,14,51,100,139,0.9,15858935
91,299,0.79,18,47,100,178,0.92,6384437
96,233,1.0,12,50,100,138,1.0,20674077
97,332,0.9,23,46,100,185,0.95,4627748
99,407,1.0,38,46,100,46,1.0,31670994
98,119,0.75,69,51,100,118,0.9,16332079
98,2317,0.95,18,45,99,220,1.0,20188636
97,1215,0.75,26,45,100,116,0.88,15956004
99,24,1.0,20,43,100,24,1.0,31930881
98,71,0.7000000000000001,10,47,100,56,0.87,23502722
97,199,0.85,49,43,100,131,0.95,6795641
98,853,1.0,32,46,100,112,1.0,21206191
98,853,1.0,24,46,100,96,1.0,19743415
98,127,1.0,34,42,100,106,1.0,12850742
96,2317,0.95,20,47,99,145,1.0,18868526
96,153,0.87,18,46,100,135,0.9,2105327
94,1419,0.85,17,51,100,107,0.9,16757756
97,267,0.8,31,49,100,127,0.9,18097144
98,2317,0.95,17,46,99,199,1.0,20523561
94,1419,0.85,22,51,100,122,0.9,17118201
97,407,1.0,36,46,100,52,1.0,31670622
98,1215,0.75,22,51,100,68,0.93,22595594
97,2317,1.0,14,47,99,82,1.0,22001028
97,209,0.8,25,47,100,207,0.87,3828691
96,183,0.75,24,47,100,91,1.0,20587487
100,0,0.8200000000000001,20,47,0,2,0.94,35219786
97,302,1.0,51,46,100,119,1.0,16393025
96,820,1.0,31,51,98,20,1.0,32190200
98,2317,0.95,21,45,99,98,1.0,24523259
97,1419,0.85,17,51,100,75,0.9,17827705
99,90,0.8,15,47,100,72,0.9,22573241
96,329,1.0,20,47,100,136,1.0,7661847
89,820,1.0,24,51,98,78,1.0,20585730
91,53,0.89,12,47,100,26,0.95,29709653
98,2317,0.95,22,50,99,148,1.0,16133506
95,29,1.0,8,42,83,25,1.0,25127858
98,407,1.0,40,46,100,24,1.0,32528473
83,115,0.95,20,42,93,7,0.95,32864811
95,2317,1.0,16,47,99,74,1.0,21976907
93,207,1.0,19,47,90,53,1.0,23233764
98,120,0.95,26,43,96,41,0.97,27661520
96,302,0.9,12,42,93,27,0.9,31994685
99,58,0.8,40,45,100,56,0.9,26058250
90,540,1.0,25,47,100,72,1.0,15630800
91,220,0.8,20,43,100,53,0.85,16190705
98,87,0.9,28,45,100,51,0.95,25845360
98,407,1.0,33,43,100,34,1.0,31668021
98,69,0.9,39,42,100,68,0.95,19162031
94,1337,1.0,18,46,100,97,1.0,19829346
94,2203,1.0,22,47,100,22,1.0,32593891
95,84,1.0,8,47,89,8,1.0,29657546
96,50,0.85,17,51,90,48,0.9,31994346
97,397,0.85,29,43,100,22,0.9,31147864
96,148,1.0,18,49,100,47,1.0,21698792
96,98,0.75,20,51,100,95,0.89,15883030
85,430,1.0,33,46,100,122,1.0,1428081
99,397,0.85,31,43,100,19,0.9,31156859
93,86,0.6900000000000001,32,45,100,50,0.85,23860511
100,2289,1.0,8,42,98,2,1.0,35491726
97,820,1.0,26,51,98,43,1.0,23998348
97,407,1.0,35,45,100,31,1.0,31669845
94,1213,1.0,30,47,100,27,1.0,29365136
94,820,1.0,34,51,98,18,1.0,31875212
90,820,1.0,27,51,98,69,1.0,19469170
100,35,1.0,16,50,100,6,1.0,33966821
71,108,1.0,21,50,100,13,1.0,21470348
100,407,1.0,37,45,100,7,1.0,34017042
98,23,0.93,23,47,100,12,1.0,20942694
98,27,1.0,23,46,100,27,1.0,28845451
84,220,0.6000000000000001,31,51,100,43,0.9,8350310
96,70,0.8,19,50,100,48,0.89,26192179
86,85,0.55,23,51,90,13,0.7000000000000001,25138301
90,48,0.85,26,46,100,21,0.9,26990246
96,55,0.9,56,43,100,55,0.95,27334902
98,397,0.85,26,43,100,11,0.9,31129493
89,30,1.0,16,49,100,19,0.95,28838002
99,680,0.8,23,45,100,14,0.92,32696272
97,407,1.0,41,43,100,19,1.0,32528255
97,42,1.0,13,45,100,30,1.0,26772315
97,49,0.7000000000000001,21,46,100,43,0.86,22658097
93,15,1.0,11,47,100,15,1.0,28635918
88,220,0.6000000000000001,39,47,100,65,0.9,8351338
84,70,0.38,13,47,100,16,1.0,25255955
98,10,1.0,15,43,100,10,1.0,23855769
95,154,0.8,51,46,100,28,0.93,18219378
96,99,0.98,22,51,100,97,0.99,24183130
92,65,0.88,5,51,100,5,1.0,33550430
0,0,1.0,15,45,100,0,1.0,35964055
94,49,0.66,41,47,100,48,0.89,22731849
98,41,0.72,25,50,100,39,1.0,22841973
89,53,0.89,15,51,100,11,0.95,32782518
95,14,0.8,15,46,100,13,1.0,27284536
87,151,0.7000000000000001,12,45,100,37,0.85,4558766
93,297,1.0,17,51,92,29,1.0,31003494
100,82,1.0,18,42,100,24,1.0,24750815
94,141,1.0,26,45,100,17,0.9,23663618
92,127,1.0,23,43,95,25,1.0,28869077
87,13,1.0,11,46,70,3,1.0,32067283
94,96,1.0,44,47,100,20,1.0,31020190
100,82,1.0,16,42,100,19,1.0,24751281
80,1,0.8200000000000001,28,43,0,1,0.92,13466574
99,42,1.0,33,47,100,23,0.92,16039503
91,540,0.9,28,46,100,16,0.95,31187678
0,820,1.0,11,51,98,0,1.0,35688656
91,297,1.0,21,51,92,22,1.0,30926148
60,84,1.0,9,47,89,3,1.0,29652280
91,8,0.85,18,45,100,7,1.0,23392626
91,16,0.65,15,47,100,14,0.9,17862173
97,407,1.0,41,45,100,23,1.0,31945758
98,16,0.9,12,46,100,16,0.95,30396094
87,297,1.0,21,51,92,19,1.0,30401536
89,20,1.0,13,51,90,20,0.79,22674057
93,117,1.0,16,49,60,4,1.0,27782952
95,42,1.0,32,47,100,19,0.92,22445761
87,220,0.6000000000000001,38,47,100,34,0.9,9074220
100,820,1.0,31,51,98,1,1.0,34938288
89,67,0.75,23,46,86,55,0.9,10041407
100,75,0.9,22,43,100,12,0.9,15420194
96,407,1.0,27,45,100,21,1.0,31668631
93,820,1.0,28,51,98,24,1.0,32036325
93,9,0.8,16,46,100,8,0.9,30090854
92,54,0.85,14,47,100,52,0.9,19995478
94,117,0.8,31,45,95,42,0.9,17992719
100,820,1.0,29,49,98,10,1.0,31858718
91,124,0.9,42,47,100,26,1.0,29077268
97,20,0.8,27,42,100,18,1.0,24596845
88,28,0.85,25,47,100,24,0.9,24759107
95,95,0.7000000000000001,38,50,100,51,0.85,14153808
0,0,0.8,26,46,0,0,1.0,35800677
99,143,0.7000000000000001,16,51,100,41,0.85,10571046
86,16,1.0,5,45,100,16,0.9,24804259
98,23,0.7000000000000001,74,47,0,22,0.89,26254587
90,120,0.95,26,45,96,4,0.97,27937432
100,36,0.85,25,46,100,1,0.85,35716044
97,29,0.8,13,47,100,23,0.8300000000000001,28388982
98,794,0.9,19,47,100,18,0.95,17490722
100,27,1.0,7,47,100,9,1.0,22166277
80,93,0.81,12,46,95,6,0.9,25945306
97,820,1.0,28,51,98,22,1.0,31177192
100,120,0.95,28,42,96,4,0.97,27937443
96,28,0.8,41,51,100,25,0.95,23679956
0,0,1.0,10,41,100,0,1.0,32214002
89,297,1.0,20,51,92,11,1.0,29030048
90,434,1.0,5,45,85,66,1.0,19737126
0,1,1.0,13,46,100,0,1.0,29675666
99,34,0.85,20,50,83,33,0.9,20330103
100,11,0.75,20,47,100,2,0.9,29315835
98,32,0.8,20,41,100,32,0.95,22047370
97,71,1.0,10,46,100,23,1.0,16194047
97,12,0.65,13,41,100,12,1.0,32915103
0,70,0.51,1,41,100,0,0.84,35678442
94,25,1.0,22,45,100,13,1.0,28051355
96,100,1.0,17,49,100,5,1.0,33214405
94,123,0.8,17,41,67,43,0.9,15203188
100,53,1.0,8,51,100,3,1.0,30319111
100,6,0.75,9,41,0,2,0.9,26896777
88,84,1.0,7,47,89,5,1.0,29675913
90,297,1.0,18,51,92,10,1.0,29569306
60,113,1.0,8,41,0,3,1.0,28512755
87,88,0.9,48,41,80,34,0.95,13978328
93,0,1.0,16,49,0,108,1.0,14786807
100,2,0.51,17,46,100,2,0.79,31991473
100,5,0.8,33,42,100,5,0.9,33880231
0,28,1.0,34,50,82,0,1.0,35493447
95,6,0.8,26,42,0,5,0.92,21868413
94,15,1.0,19,41,100,7,1.0,27014016
87,295,0.75,15,45,100,3,0.91,33592895
92,34,0.85,32,49,100,5,0.9,34471078
100,24,0.9,11,41,100,8,0.95,31316972
93,297,1.0,26,51,92,14,1.0,30941717
100,0,1.0,29,41,0,5,1.0,23853711
89,59,0.8,17,41,100,58,0.9,17211751
100,3,0.85,29,49,100,3,0.9,18432539
98,21,0.9,14,45,97,9,0.95,33942020
100,6,0.7000000000000001,9,41,0,1,0.9,26918148
70,12,1.0,18,51,0,6,0.9,20992060
95,35,0.75,20,47,100,35,0.9,15451759
96,21,0.9,12,46,100,20,0.95,22980500
0,2,1.0,47,45,100,0,1.0,34001432
96,45,1.0,29,47,100,45,1.0,19659734
0,1,1.0,8,50,100,0,1.0,34120931
100,21,0.9,12,43,97,5,0.95,33961073
0,5,0.85,21,46,0,0,1.0,17940776
94,820,1.0,23,51,98,13,1.0,31413734
100,24,0.8,15,47,100,4,0.9,31282922
100,1,0.85,8,51,0,1,0.88,22878948
100,13,0.9,22,47,83,12,0.95,17267733
100,29,0.9,23,46,100,29,0.93,25293017
99,28,0.85,67,47,100,28,0.9,11158960
97,9,0.8,18,51,0,6,0.9,20184678
100,2,0.8,6,41,100,1,0.85,35463845
93,43,0.85,9,41,100,15,0.9,16093605
100,93,0.8,12,50,95,2,0.9,30497100
100,2,0.65,28,46,0,1,1.0,23071793
67,3,0.66,11,47,0,3,0.85,31138894
0,5,1.0,6,41,0,0,1.0,33786578
95,117,0.8,9,45,95,22,0.9,17745494
100,15,1.0,24,51,100,8,0.95,23669815
80,93,1.0,39,51,95,1,0.85,26642078
96,297,1.0,17,51,92,15,1.0,31016325
93,82,0.72,36,46,100,79,0.88,21644850
0,96,0.85,9,45,90,0,0.91,32283734
91,62,1.0,12,46,80,14,0.94,30739939
92,0,1.0,20,49,0,92,1.0,13700011
100,9,1.0,21,45,100,5,1.0,35160585
92,820,1.0,28,51,98,21,1.0,31330631
96,11,0.37,18,41,100,9,0.75,8368311
99,268,1.0,31,45,100,32,0.9,9736184
100,5,0.51,14,41,0,4,1.0,21906793
100,4,0.8,13,41,100,3,0.95,29759964
95,82,0.75,28,46,100,35,0.85,22432837
67,4,1.0,7,41,0,4,1.0,27370805
100,4,1.0,24,51,0,4,1.0,27063260
96,9,0.9,13,45,100,9,0.95,31236773
97,33,0.8,10,47,100,33,0.85,31054817
97,19,1.0,17,51,100,19,1.0,29013033
98,820,1.0,21,51,98,13,1.0,30929650
94,70,0.7000000000000001,15,42,100,10,0.85,28736046
83,108,1.0,35,46,100,14,1.0,14933915
0,295,1.0,15,45,100,0,0.93,34388224
97,50,0.9,24,51,100,45,0.95,8705940
93,154,0.85,30,45,100,25,0.93,18526611
96,117,0.8,30,47,95,37,0.9,17761097
96,148,0.95,35,49,100,73,1.0,12495519
94,42,0.9,17,46,100,34,0.95,6920948
96,10,0.51,23,45,80,10,0.8,29509324
99,44,0.85,12,50,90,31,0.9,25548425
95,123,0.85,14,42,67,79,0.95,15581374
95,69,0.8,22,46,100,34,0.93,18346100
97,63,0.9,33,47,100,34,0.95,18348075
99,397,0.85,29,43,100,14,0.9,31129917
83,24,0.8,7,45,100,6,0.9,33721764
100,2,0.8,49,45,100,1,0.9,34001608
95,820,1.0,21,51,98,30,1.0,27020158
94,55,0.85,10,47,100,53,0.93,19161599
92,33,0.85,29,47,100,26,0.9,21568765
94,30,0.8300000000000001,13,42,100,27,0.96,28897674
95,157,0.85,19,43,100,109,0.9,5261838
100,84,1.0,7,47,89,1,1.0,29655707
97,64,0.85,28,51,100,63,0.9,17405832
99,28,0.88,19,45,100,28,0.95,23811960
0,1,0.8,3,42,95,0,0.9,35490162
98,15,0.8,18,47,100,13,1.0,32308155
93,46,1.0,27,42,100,29,1.0,23881620
92,66,0.63,67,47,100,64,0.9,8390808
97,156,0.66,53,51,100,108,0.88,5761374
99,85,0.8200000000000001,39,46,100,23,0.93,25708682
93,154,0.8300000000000001,41,49,100,45,0.93,20885503
96,537,1.0,30,50,100,83,1.0,13765621
95,680,0.75,36,43,100,63,0.95,16274260
100,397,0.85,30,43,100,16,0.9,31129668
96,29,0.85,30,51,100,28,0.92,24492023
98,268,0.8,13,51,100,157,0.93,16394256
99,22,0.9,21,45,100,22,1.0,31104018
93,13,0.8,19,46,100,12,0.95,33288268
98,1215,0.75,17,47,100,112,0.95,15297639
93,129,1.0,18,45,100,74,1.0,26670921
99,407,1.0,41,49,100,14,1.0,33943813
98,268,0.9,29,46,100,232,0.9,7454215
99,255,0.8,14,42,100,132,0.9,23137407
94,159,0.9,20,45,100,145,0.9,12714872
93,820,1.0,28,51,98,83,1.0,20758010
94,154,0.8,36,49,100,93,0.91,15436821
94,220,1.0,13,43,100,90,0.85,5696173
97,130,0.85,39,45,100,128,0.95,9318770
98,0,0.8,35,50,0,36,0.95,27134523
91,779,1.0,41,50,89,212,1.0,5968464
99,604,1.0,39,42,100,188,1.0,9464330
97,853,1.0,32,46,100,121,1.0,18043020
98,853,1.0,35,42,100,137,1.0,20171942
100,2289,1.0,14,55,98,1,1.0,35303909
92,420,0.85,20,55,94,99,0.95,15038970
94,129,0.8,21,54,100,84,0.85,18503537
98,415,0.85,23,53,100,267,0.92,11270722
96,180,1.0,20,55,100,132,1.0,12301541
97,233,0.85,27,59,100,87,0.92,20710464
99,0,0.74,27,61,0,117,0.92,15022597
97,164,0.8,22,54,100,112,1.0,17264779
94,1419,0.85,14,58,100,104,0.9,20134995
92,1419,0.85,17,58,100,23,0.9,28934479
98,450,0.92,52,55,100,444,0.96,133047
92,166,0.8,22,55,100,138,1.0,13828137
98,126,0.9,17,59,100,116,0.95,17218357
100,76,0.85,19,59,100,53,1.0,22299369
86,108,1.0,44,59,100,30,1.0,14933463
85,1419,0.85,16,59,100,22,0.9,28957202
98,0,0.8,21,58,0,80,0.95,22293900
95,17,0.9,18,58,100,17,1.0,32897914
98,127,0.85,56,57,100,126,0.9,16271465
99,188,1.0,48,58,100,126,1.0,15770813
98,1215,0.77,24,54,100,77,0.95,16099004
87,142,1.0,12,59,100,25,1.0,22879401
97,171,0.55,25,55,100,7,0.8200000000000001,22231387
90,25,1.0,10,54,100,24,1.0,28046599
95,68,0.9,10,59,100,47,0.95,24560184
99,124,0.85,30,55,100,26,1.0,32341792
99,113,1.0,22,57,100,41,1.0,18807391
91,207,1.0,20,55,90,30,1.0,23026280
99,188,1.0,47,54,100,56,1.0,28333704
96,124,0.85,30,55,100,50,1.0,26840255
97,2317,0.95,23,53,99,132,1.0,16109502
96,154,0.67,41,61,100,66,0.87,3625433
98,135,1.0,19,59,100,96,1.0,142860
91,282,0.7000000000000001,10,59,100,40,0.8300000000000001,137557
93,50,1.0,8,53,100,50,1.0,12849349
97,680,0.7000000000000001,47,57,100,103,0.95,1129456
89,19,1.0,13,57,0,19,1.0,25232225
80,11,1.0,9,53,0,6,1.0,21434605
93,142,1.0,10,58,100,100,1.0,2378266
97,77,0.9,33,59,100,70,0.95,19606601
95,108,0.85,28,57,100,105,0.9,5538450
90,81,1.0,13,53,0,75,1.0,17653432
100,2,0.7000000000000001,16,55,0,2,0.85,18214389
90,820,1.0,25,61,98,43,1.0,23998889
93,671,1.0,27,58,98,11,1.0,30673902
89,605,1.0,39,57,100,46,1.0,29779336
94,101,0.9,31,61,100,93,0.96,17943647
93,106,0.9,26,53,100,85,0.95,16252326
100,76,0.85,18,59,100,6,0.9,33589907
97,76,0.85,10,55,100,6,0.9,33913608
98,35,1.0,12,61,100,13,1.0,33837950
96,36,0.88,52,57,100,49,0.9,17623275
93,11,1.0,25,54,100,11,1.0,31282261
90,631,1.0,26,55,100,114,0.9,19099678
100,3,0.9,30,58,100,3,0.95,22657864
97,753,0.9,31,58,100,55,0.95,17138892
97,6,0.9,53,58,0,56,0.9,18820084
100,7,1.0,14,59,0,1,1.0,15787930
96,34,0.85,33,58,100,32,0.9,28638837
78,28,0.8200000000000001,12,61,75,17,0.88,21295403
100,35,1.0,12,54,100,5,1.0,34290664
100,33,1.0,31,54,100,33,1.0,28283002
100,35,1.0,18,61,100,3,1.0,35034190
97,103,0.95,79,55,100,14,1.0,32533963
100,103,0.95,87,61,100,16,0.97,31114819
98,1215,0.75,18,55,100,160,0.9,14088145
93,18,1.0,11,54,100,18,1.0,22900122
97,206,0.75,55,57,100,49,0.95,13688375
85,70,0.9,42,61,100,63,0.95,17557714
92,46,0.75,28,54,88,44,1.0,20913714
97,205,1.0,19,59,100,29,1.0,17608173
91,41,1.0,26,55,100,29,1.0,27468248
0,1,0.85,4,59,95,0,1.0,35575614
89,0,0.8,37,59,0,7,0.9,16201688
100,76,0.85,12,55,100,8,0.9,33912730
96,71,0.85,32,59,100,59,0.95,6583038
97,137,0.64,49,59,0,27,0.8,302178
100,84,1.0,9,55,89,5,1.0,29676593
93,21,0.85,16,57,100,21,0.95,29365097
99,115,0.9,55,61,100,40,0.95,22041490
0,95,1.0,7,55,100,0,1.0,35995191
100,7,0.75,11,59,100,1,0.9,35314746
100,5,0.8,43,54,100,2,0.95,33293761
98,41,0.8,17,59,100,13,0.9,32818501
100,2,1.0,28,57,0,2,0.95,26741084
96,235,0.77,29,53,100,111,1.0,21244761
100,5,1.0,18,59,0,2,1.0,22901789
97,12,0.9,34,53,97,7,0.95,32744486
99,32,0.8,15,55,100,19,0.9,21692009
100,22,0.88,12,58,100,6,0.92,33249186
95,92,0.95,17,54,40,40,0.99,20677787
0,1,1.0,7,58,0,0,1.0,35674438
97,14,1.0,17,53,100,14,1.0,32900787
99,235,0.85,27,53,100,62,1.0,26170120
100,120,0.95,37,55,96,10,0.97,27936222
97,53,1.0,18,58,100,13,1.0,27340843
100,48,1.0,9,59,100,46,1.0,30020685
98,40,0.9,33,53,100,39,0.95,28411237
100,10,0.75,14,58,100,10,0.86,30177704
100,12,0.85,52,54,0,12,1.0,20727058
83,110,0.8200000000000001,29,61,100,6,0.9,29128395
90,45,0.7000000000000001,20,58,90,44,0.89,21090132
100,103,0.95,104,55,100,3,1.0,33964394
98,369,0.6000000000000001,18,53,100,10,0.8,8758285
98,42,0.58,23,53,100,9,0.9,17587194
89,32,1.0,26,54,100,18,1.0,22174408
80,30,0.75,57,55,100,6,0.85,30036582
93,0,0.68,43,58,0,14,0.88,5485919
100,5,0.71,21,55,100,1,0.85,23461040
100,7,1.0,19,58,100,7,1.0,33190266
0,473,0.8,9,53,97,0,0.85,24288016
0,0,0.95,8,51,0,0,0.98,34283246
80,80,0.85,1,59,94,1,0.9,32305738
0,53,0.89,11,51,100,0,0.95,34096775
95,130,1.0,18,51,100,43,0.9,21832238
0,1,0.75,14,55,0,0,0.9,35419771
95,4,0.75,20,58,100,4,0.85,33007959
92,17,1.0,27,58,100,12,1.0,19123685
100,15,1.0,35,55,100,2,1.0,32520042
80,7,0.6000000000000001,14,55,100,3,0.8,22701867
100,93,1.0,5,53,95,1,1.0,27905752
100,11,1.0,31,55,100,3,0.9,34302211
0,1,0.88,11,53,100,0,0.92,35356164
100,36,0.93,24,55,100,10,1.0,19746539
91,820,1.0,25,51,98,7,1.0,34205012
97,64,1.0,10,51,100,15,1.0,30741173
100,52,0.65,22,55,100,3,0.9,32284614
0,0,1.0,5,55,0,0,1.0,22795132
91,297,1.0,19,51,92,15,1.0,31163001
96,6,0.7000000000000001,6,53,0,6,0.9,23189568
96,15,0.63,13,55,100,5,0.9,23392881
96,206,0.75,62,57,100,14,0.95,14894247
100,202,0.9,11,58,100,8,1.0,33231753
80,697,1.0,22,55,100,1,1.0,34968680
100,25,0.65,39,58,0,8,0.87,14317096
100,160,1.0,39,58,100,6,1.0,21862433
98,130,1.0,18,55,100,13,0.9,22164640
98,0,0.8,40,61,0,8,0.9,30376928
0,0,0.6000000000000001,9,53,0,0,0.85,22730004
97,64,0.9,19,54,100,22,0.95,16141801
100,6,0.8,32,54,100,6,0.9,29990927
0,0,0.75,4,51,0,0,0.9,19893404
100,36,0.71,8,53,100,5,0.93,22047807
100,820,1.0,25,51,98,2,1.0,34537723
94,34,0.7000000000000001,54,54,100,18,0.79,24899685
95,190,0.75,25,53,100,127,0.9,8274017
93,302,1.0,6,51,100,6,1.0,13913452
0,6,0.75,30,53,100,0,0.88,30014808
89,34,0.75,8,51,100,25,0.9,16017381
98,12,1.0,21,54,100,12,0.9,30158128
90,820,1.0,23,51,98,2,1.0,33912434
100,4,0.68,15,58,100,3,0.85,32520338
100,6,0.9,37,55,100,4,0.9,26538388
0,1,0.75,11,57,40,0,0.79,32272266
93,7,0.6000000000000001,12,53,100,6,0.8,27404386
99,14,1.0,28,58,100,14,1.0,30695134
0,1,1.0,24,51,100,0,0.85,35236958
90,30,0.8,17,59,100,10,0.85,28858048
0,0,0.8,11,51,100,0,0.9,34867786
96,36,0.7000000000000001,78,58,100,15,0.85,21400192
0,0,0.51,5,51,100,0,0.79,35128523
100,3,0.8,15,51,100,3,0.88,35008604
0,0,1.0,15,51,0,0,1.0,35829241
96,297,1.0,30,51,92,9,1.0,31004417
0,141,0.8,31,53,100,0,0.95,35839780
87,129,0.8,13,51,100,3,0.85,32137912
100,10,0.85,11,53,100,2,0.92,14947324
91,0,0.8,40,59,0,21,0.9,9787221
87,25,1.0,34,61,100,20,1.0,25553247
70,6,0.9,63,51,100,6,1.0,30851672
0,0,0.61,9,57,100,0,0.79,35152093
100,0,0.8,54,53,0,1,0.9,33338207
0,0,0.84,16,55,100,0,1.0,35085132
0,10,0.7000000000000001,11,59,0,0,0.88,31949572
100,230,0.95,14,59,100,4,1.0,23277778
87,100,1.0,31,53,57,9,1.0,8737950
100,32,1.0,18,58,0,2,1.0,1902796
0,0,0.75,18,51,100,0,0.85,35741838
100,0,0.8,40,59,0,4,0.9,28427182
94,0,1.0,10,57,0,10,1.0,16961881
100,28,1.0,14,59,0,2,1.0,23056349
100,16,1.0,54,53,0,6,1.0,19490533
92,12,0.85,33,59,100,12,1.0,23585401
0,5,0.62,36,51,0,0,0.9,21633047
100,2,0.8,11,58,100,1,0.9,35376131
95,379,0.8,20,51,100,4,0.9,32410111
0,0,1.0,10,55,0,0,1.0,26781083
0,29,0.85,15,53,100,0,0.9,22167760
100,10,0.8,19,53,0,2,0.9,14117866
100,820,1.0,23,51,98,1,1.0,34043289
95,40,0.75,13,53,100,5,0.85,25458293
0,11,1.0,25,55,100,0,1.0,23557101
98,39,0.6900000000000001,33,59,100,31,1.0,16985738
100,22,0.88,12,58,100,5,0.92,33241176
90,820,1.0,27,51,98,8,1.0,30501425
100,11,1.0,9,58,0,1,1.0,22466768
0,1,1.0,8,59,0,0,1.0,30685465
100,33,1.0,66,59,100,13,0.9,32861838
94,91,0.65,30,55,100,54,0.72,23021551
96,220,0.58,40,53,100,5,0.9,10177921
97,7,0.9,25,53,100,7,1.0,13812396
100,4,0.9,12,55,0,1,0.95,22153528
94,820,1.0,23,51,98,19,1.0,31177557
0,49,1.0,34,51,100,0,1.0,33741281
90,220,0.7000000000000001,17,55,100,14,0.9,6570840
98,58,0.8,22,55,100,58,0.9,17873495
0,3,1.0,31,61,0,0,1.0,23750706
0,7,1.0,24,51,0,0,1.0,22744864
100,53,0.85,9,51,100,7,0.95,31879739
90,25,0.8,29,55,100,23,0.85,18893102
96,22,0.88,11,58,100,10,0.92,33248394
95,64,0.9,21,54,100,23,0.95,16141808
96,34,0.75,48,53,100,16,0.85,26108320
100,299,0.8,16,58,100,4,0.85,32474543
95,12,0.7000000000000001,33,55,89,12,0.88,31209596
0,0,1.0,1,54,0,0,1.0,25868235
96,27,0.7000000000000001,11,55,100,27,0.9,23207196
96,137,0.6900000000000001,46,59,0,101,0.8,32546
100,16,1.0,23,53,100,4,0.97,25355033
100,11,0.9,64,59,100,9,0.9,4688460
96,92,0.93,19,54,40,29,0.99,22499103
100,201,0.9,61,53,98,1,1.0,29692435
93,0,0.8,40,61,0,30,0.9,9604776
98,13,1.0,13,58,0,13,1.0,12599986
96,62,0.95,15,55,100,16,1.0,25894424
93,11,0.85,7,53,0,11,1.0,16707255
100,3,0.8,37,58,100,3,0.9,33940801
89,540,0.9,28,53,100,11,0.95,32587890
95,4,1.0,17,59,100,4,0.9,34946590
98,34,0.9,21,58,100,34,0.95,19757511
87,93,1.0,8,53,95,14,1.0,28161930
95,110,0.8200000000000001,26,54,100,30,0.9,2324697
98,120,0.95,28,55,96,12,0.97,27790052
98,15,0.71,13,55,100,9,0.89,23389869
94,420,1.0,22,55,94,80,0.89,21567431
96,53,0.85,38,53,100,48,0.95,16721282
98,38,0.97,27,54,100,26,0.97,23499168
97,2317,0.95,18,53,99,132,1.0,19691175
100,222,0.85,37,54,100,41,0.9,22264561
100,35,1.0,12,61,100,8,1.0,34290216
100,11,1.0,8,53,0,2,1.0,21437862
97,680,0.8,46,57,100,135,0.95,3686244
91,1419,0.85,24,58,100,14,0.9,29776787
99,33,0.88,38,55,100,22,0.92,33018946
98,30,0.8,37,55,100,24,0.9,27612755
99,87,0.75,52,55,100,80,0.95,17847093
96,266,0.8,28,54,90,58,0.9,10319263
89,2289,1.0,19,61,98,30,1.0,31407633
98,1215,0.75,17,59,100,98,0.93,16310216
92,163,0.85,19,54,100,59,0.9,6396372
95,307,1.0,38,59,100,147,1.0,2653733
96,2203,1.0,22,55,100,141,1.0,20096363
96,2317,0.95,26,59,99,178,1.0,16205838
94,2203,1.0,25,55,100,184,1.0,17718611
99,106,0.9,14,58,100,105,0.95,13912373
95,2317,0.95,23,59,99,234,1.0,10565428
97,200,0.75,10,67,100,142,0.9,13924151
92,276,1.0,10,62,86,164,1.0,22563649
95,1419,0.85,15,63,100,113,0.9,16389311
